index,x,y,z
19132,-13.366,-8.162,38.189
19133,-13.197,-7.711,38.2
19134,-13.023,-7.2716,38.189
19135,-12.84,-6.8402,38.156
19136,-12.649,-6.4177,38.102
19137,-12.452,-6.0051,38.029
19138,-12.247,-5.601,37.936
19139,-12.036,-5.2085,37.825
19140,-11.82,-4.8282,37.698
19141,-11.599,-4.4609,37.554
19142,-11.369,-4.0998,37.392
19143,-11.135,-3.753,37.215
19144,-10.897,-3.4208,37.025
19145,-10.657,-3.1032,36.823
19146,-10.407,-2.7909,36.602
19147,-10.155,-2.4945,36.371
19148,-9.9023,-2.2138,36.13
19149,-9.6486,-1.9489,35.881
19150,-9.3838,-1.6891,35.612
19151,-9.1195,-1.4458,35.337
19152,-8.8561,-1.2188,35.055
19153,-8.5943,-1.0075,34.768
19154,-8.3222,-0.80268,34.464
19155,-8.0529,-0.61409,34.155
19156,-7.7866,-0.44107,33.844
19157,-7.524,-0.28298,33.53
19158,-7.258,-0.13526,33.206
19159,-6.9965,-0.0018606,32.882
19160,-6.74,0.11798,32.557
19161,-6.4887,0.22501,32.233
19162,-6.1987,0.33602,31.851
19163,-5.9168,0.43143,31.471
19164,-5.6431,0.51243,31.094
19165,-5.378,0.58018,30.72
19166,-5.0949,0.64102,30.311
19167,-4.8226,0.68845,29.906
19168,-4.5612,0.72381,29.507
19169,-4.3108,0.7484,29.112
19170,-4.0651,0.76366,28.713
19171,-3.8308,0.77001,28.32
19172,-3.6077,0.76856,27.933
19173,-3.3957,0.76031,27.552
19174,-3.183,0.74519,27.156
19175,-2.9822,0.72449,26.765
19176,-2.7928,0.6991,26.382
19177,-2.6145,0.66981,26.004
19178,-2.4638,0.64083,25.671
19179,-2.3214,0.60974,25.343
19180,-2.187,0.57698,25.02
19181,-2.0604,0.54289,24.701
19182,-1.9528,0.51136,24.419
19183,-1.8511,0.47923,24.14
19184,-1.7549,0.44668,23.865
19185,-1.6641,0.41388,23.593
19186,-1.582,0.38239,23.336
19187,-1.5045,0.3509,23.083
19188,-1.4313,0.3195,22.832
19189,-1.3623,0.28827,22.585
19190,-1.2985,0.25791,22.345
19191,-1.2384,0.22783,22.108
19192,-1.1819,0.19807,21.874
19193,-1.1286,0.16868,21.642
19194,-1.079,0.13988,21.415
19195,-1.0324,0.11149,21.19
19196,-0.98865,0.083505,20.968
19197,-0.94769,0.055945,20.748
19198,-0.90986,0.029155,20.534
19199,-0.87448,0.0027755,20.321
19200,-0.84146,-0.023199,20.111
19201,-0.81068,-0.048778,19.903
19202,-0.78242,-0.073633,19.701
19203,-0.75617,-0.098131,19.5
19204,-0.73182,-0.12229,19.302
19205,-0.70929,-0.14613,19.105
19206,-0.68815,-0.17009,18.907
19207,-0.66873,-0.19376,18.712
19208,-0.65096,-0.21717,18.518
19209,-0.63477,-0.24036,18.326
19210,-0.61977,-0.26386,18.132
19211,-0.60628,-0.28718,17.941
19212,-0.59422,-0.31036,17.751
19213,-0.58355,-0.33343,17.564
19214,-0.57395,-0.35706,17.373
19215,-0.56569,-0.38066,17.184
19216,-0.55872,-0.40426,16.998
19217,-0.55298,-0.4279,16.813
19218,-0.54829,-0.45242,16.625
19219,-0.54481,-0.47708,16.439
19220,-0.54252,-0.50192,16.255
19221,-0.54135,-0.52698,16.073
19222,-0.5413,-0.55334,15.886
19223,-0.5424,-0.58005,15.701
19224,-0.54462,-0.60717,15.519
19225,-0.54792,-0.63476,15.338
19226,-0.55251,-0.66421,15.152
19227,-0.55824,-0.6943,14.968
19228,-0.56509,-0.7251,14.786
19229,-0.57304,-0.75668,14.607
19230,-0.58253,-0.79069,14.422
19231,-0.59321,-0.82571,14.239
19232,-0.60507,-0.86184,14.058
19233,-0.6181,-0.89915,13.88
19234,-0.63302,-0.93962,13.697
19235,-0.64924,-0.9816,13.516
19236,-0.66678,-1.0252,13.337
19237,-0.68565,-1.0705,13.161
19238,-0.70728,-1.1209,12.977
19239,-0.73049,-1.1736,12.795
19240,-0.75531,-1.2286,12.616
19241,-0.7818,-1.2862,12.44
19242,-0.81277,-1.3525,12.251
19243,-0.84587,-1.4222,12.066
19244,-0.88118,-1.4956,11.884
19245,-0.91881,-1.573,11.705
19246,-0.96291,-1.6629,11.513
19247,-1.0101,-1.7583,11.326
19248,-1.0605,-1.8596,11.143
19249,-1.1143,-1.9672,10.965
19250,-1.1708,-2.0797,10.793
19251,-1.231,-2.1992,10.626
19252,-1.2952,-2.3262,10.464
19253,-1.3635,-2.4611,10.307
19254,-1.4302,-2.5927,10.167
19255,-1.5008,-2.7319,10.031
19256,-1.5757,-2.8791,9.8991
19257,-1.6549,-3.0349,9.7724
19258,-1.736,-3.1943,9.6545
19259,-1.8217,-3.3626,9.5416
19260,-1.9122,-3.5404,9.4338
19261,-2.0078,-3.7281,9.3316
19262,-2.1079,-3.9245,9.236
19263,-2.2136,-4.1317,9.1465
19264,-2.3253,-4.3505,9.0635
19265,-2.4431,-4.5813,8.9875
19266,-2.5682,-4.8262,8.9187
19267,-2.7003,-5.0846,8.858
19268,-2.8398,-5.3571,8.8063
19269,-2.9871,-5.6445,8.7641
19270,-3.1462,-5.9545,8.7318
19271,-3.3143,-6.2815,8.7115
19272,-3.492,-6.6261,8.7041
19273,-3.6795,-6.9893,8.711
19274,-3.8885,-7.3927,8.7353
19275,-4.1098,-7.8181,8.7786
19276,-4.3438,-8.2664,8.843
19277,-4.5913,-8.7381,8.9306
19278,-4.8702,-9.2664,9.0521
19279,-5.1658,-9.8224,9.2059
19280,-5.4786,-10.406,9.3954
19281,-5.8095,-11.018,9.6246
19282,-6.1224,-11.59,9.8676
19283,-6.4507,-12.183,10.149
19284,-6.7946,-12.797,10.473
19285,-7.1544,-13.429,10.842
19286,-7.4974,-14.021,11.224
19287,-7.8536,-14.626,11.649
19288,-8.2232,-15.24,12.123
19289,-8.6056,-15.861,12.647
19290,-8.9804,-16.453,13.195
19291,-9.366,-17.045,13.794
19292,-9.7617,-17.633,14.446
19293,-10.167,-18.211,15.154
19294,-10.583,-18.779,15.925
19295,-11.007,-19.326,16.757
19296,-11.436,-19.847,17.648
19297,-11.868,-20.334,18.601
19298,-12.297,-20.774,19.6
19299,-12.725,-21.167,20.657
19300,-13.15,-21.503,21.768
19301,-13.57,-21.776,22.929
19302,-13.935,-21.958,24.001
19303,-14.29,-22.078,25.104
19304,-14.634,-22.13,26.234
19305,-14.964,-22.109,27.385
19306,-15.226,-22.034,28.358
19307,-15.475,-21.902,29.337
19308,-15.709,-21.713,30.316
19309,-15.926,-21.465,31.292
19310,-16.109,-21.186,32.177
19311,-16.275,-20.856,33.049
19312,-16.424,-20.476,33.905
19313,-16.554,-20.047,34.741
19314,-16.659,-19.592,35.516
19315,-16.746,-19.094,36.265
19316,-16.814,-18.556,36.984
19317,-16.861,-17.979,37.669
19318,-16.887,-17.381,38.301
19319,-16.893,-16.753,38.895
19320,-16.878,-16.095,39.45
19321,-16.842,-15.411,39.962
19322,-16.792,-14.776,40.386
19323,-16.726,-14.126,40.772
19324,-16.642,-13.462,41.122
19325,-16.542,-12.788,41.433
19326,-16.434,-12.152,41.688
19327,-16.311,-11.51,41.91
19328,-16.175,-10.867,42.098
19329,-16.025,-10.223,42.253
19330,-15.869,-9.6058,42.37
19331,-15.701,-8.9919,42.457
19332,-15.521,-8.383,42.515
19333,-15.331,-7.781,42.544
19334,-15.134,-7.1995,42.546
19335,-14.928,-6.6273,42.522
19336,-14.713,-6.0656,42.473
19337,-14.489,-5.5158,42.4
19338,-14.26,-4.9835,42.306
19339,-14.023,-4.4646,42.191
19340,-13.779,-3.9601,42.055
19341,-13.529,-3.4706,41.901
19342,-13.274,-2.9979,41.73
19343,-13.014,-2.5413,41.543
19344,-12.749,-2.1011,41.341
19345,-12.48,-1.6776,41.125
19346,-12.209,-1.2732,40.897
19347,-11.934,-0.88564,40.659
19348,-11.657,-0.51502,40.409
19349,-11.379,-0.16129,40.151
19350,-11.107,0.1645,39.894
19351,-10.835,0.47477,39.63
19352,-10.562,0.76969,39.36
19353,-10.289,1.0495,39.085
19354,-10.003,1.3272,38.792
19355,-9.7163,1.5889,38.495
19356,-9.4309,1.835,38.195
19357,-9.1467,2.066,37.893
19358,-8.7589,2.3594,37.475
19359,-8.3749,2.6264,37.056
19360,-7.9952,2.8682,36.636
19361,-7.6207,3.0864,36.218
19362,-7.1272,3.3442,35.661
19363,-6.6453,3.5652,35.111
19364,-6.176,3.7525,34.569
19365,-5.7203,3.9093,34.036
19366,-5.2702,4.0411,33.504
19367,-4.8355,4.1476,32.985
19368,-4.4165,4.2317,32.478
19369,-4.0136,4.2963,31.984
19370,-3.677,4.3383,31.566
19371,-3.3526,4.3691,31.158
19372,-3.0402,4.3901,30.76
19373,-2.7398,4.4025,30.372
19374,-2.4548,4.4077,29.998
19375,-2.181,4.4069,29.632
19376,-1.9184,4.4012,29.276
19377,-1.6665,4.3913,28.928
19378,-1.413,4.3775,28.571
19379,-1.1708,4.361,28.223
19380,-0.93947,4.3427,27.883
19381,-0.71863,4.3232,27.552
19382,-0.52129,4.3044,27.249
19383,-0.33243,4.2857,26.952
19384,-0.1517,4.2675,26.662
19385,0.021241,4.2501,26.378
19386,0.18674,4.2339,26.1
19387,0.34515,4.2192,25.828
19388,0.4968,4.2062,25.561
19389,0.64203,4.1953,25.299
19390,0.76849,4.1873,25.066
19391,0.8902,4.1813,24.837
19392,1.0074,4.1774,24.612
19393,1.1203,4.1758,24.391
19394,1.2271,4.1765,24.178
19395,1.3303,4.1795,23.969
19396,1.4299,4.1849,23.763
19397,1.5264,4.1928,23.561
19398,1.6241,4.2039,23.352
19399,1.7187,4.2178,23.148
19400,1.8104,4.2346,22.946
19401,1.8994,4.2544,22.749
19402,1.9894,4.2782,22.547
19403,2.0769,4.3054,22.349
19404,2.1622,4.3359,22.154
19405,2.2455,4.3698,21.963
19406,2.3302,4.4086,21.769
19407,2.4131,4.4513,21.578
19408,2.4945,4.4977,21.391
19409,2.5746,4.5479,21.209
19410,2.6569,4.6043,21.023
19411,2.7381,4.6648,20.841
19412,2.8186,4.7296,20.664
19413,2.8985,4.7987,20.49
19414,2.9815,4.8753,20.315
19415,3.0644,4.9566,20.144
19416,3.1472,5.0426,19.977
19417,3.2303,5.1334,19.816
19418,3.3177,5.2336,19.653
19419,3.4059,5.3391,19.495
19420,3.4949,5.45,19.343
19421,3.585,5.5663,19.197
19422,3.681,5.6943,19.051
19423,3.7786,5.8283,18.911
19424,3.8781,5.9685,18.778
19425,3.9797,6.1149,18.652
19426,4.0892,6.276,18.527
19427,4.2015,6.4441,18.411
19428,4.3167,6.6192,18.304
19429,4.4351,6.8014,18.206
19430,4.5643,7.0025,18.112
19431,4.6975,7.2116,18.03
19432,4.8349,7.4288,17.96
19433,4.9767,7.654,17.902
19434,5.1336,7.9041,17.853
19435,5.296,8.1632,17.821
19436,5.4641,8.4313,17.804
19437,5.6381,8.7081,17.805
19438,5.8344,9.0193,17.826
19439,6.0381,9.3401,17.869
19440,6.2492,9.67,17.936
19441,6.4677,10.008,18.028
19442,6.7235,10.399,18.163
19443,6.9887,10.798,18.333
19444,7.2633,11.203,18.54
19445,7.547,11.612,18.786
19446,7.8427,12.028,19.076
19447,8.1467,12.442,19.41
19448,8.4581,12.851,19.788
19449,8.776,13.252,20.212
19450,9.1072,13.649,20.695
19451,9.4425,14.027,21.227
19452,9.7799,14.38,21.808
19453,10.117,14.703,22.438
19454,10.395,14.942,22.994
19455,10.67,15.153,23.58
19456,10.94,15.33,24.195
19457,11.203,15.471,24.835
19458,11.425,15.561,25.406
19459,11.638,15.619,25.992
19460,11.843,15.642,26.59
19461,12.038,15.63,27.195
19462,12.203,15.586,27.742
19463,12.357,15.512,28.291
19464,12.5,15.406,28.839
19465,12.631,15.267,29.382
19466,12.743,15.106,29.892
19467,12.843,14.915,30.394
19468,12.929,14.696,30.884
19469,13.001,14.449,31.36
19470,13.059,14.175,31.818
19471,13.101,13.876,32.257
19472,13.128,13.552,32.674
19473,13.139,13.206,33.069
19474,13.134,12.853,33.424
19475,13.115,12.482,33.754
19476,13.08,12.096,34.058
19477,13.03,11.697,34.334
19478,12.972,11.323,34.561
19479,12.901,10.941,34.763
19480,12.818,10.553,34.941
19481,12.723,10.161,35.093
19482,12.623,9.7867,35.215
19483,12.512,9.4111,35.314
19484,12.392,9.036,35.39
19485,12.263,8.6627,35.445
19486,12.127,8.3,35.477
19487,11.984,7.9414,35.489
19488,11.833,7.5881,35.481
19489,11.674,7.241,35.454
19490,11.509,6.9005,35.408
19491,11.338,6.5682,35.345
19492,11.161,6.2447,35.264
19493,10.979,5.9307,35.167
19494,10.789,5.621,35.053
19495,10.594,5.3223,34.923
19496,10.396,5.0351,34.779
19497,10.195,4.7599,34.622
19498,9.9841,4.4873,34.447
19499,9.7709,4.2281,34.259
19500,9.5562,3.9823,34.061
19501,9.3405,3.7499,33.852
19502,9.1129,3.5197,33.622
19503,8.8855,3.3042,33.384
19504,8.6589,3.1034,33.137
19505,8.4336,2.9169,32.884
19506,8.1951,2.7332,32.606
19507,7.9592,2.565,32.323
19508,7.7266,2.4118,32.035
19509,7.4976,2.273,31.743
19510,7.2564,2.1393,31.426
19511,7.0204,2.0208,31.106
19512,6.7901,1.9168,30.785
19513,6.5658,1.8263,30.462
19514,6.3335,1.7438,30.117
19515,6.1087,1.675,29.772
19516,5.8919,1.619,29.428
19517,5.6832,1.5748,29.086
19518,5.47,1.5398,28.723
19519,5.2664,1.5162,28.363
19520,5.0723,1.5031,28.006
19521,4.8878,1.4996,27.652
19522,4.6924,1.5062,27.259
19523,4.509,1.5227,26.872
19524,4.3373,1.5482,26.489
19525,4.1773,1.5819,26.112
19526,4.0096,1.629,25.69
19527,3.8561,1.6845,25.276
19528,3.7166,1.7477,24.869
19529,3.5904,1.8177,24.469
19530,3.4924,1.8829,24.132
19531,3.4037,1.9524,23.799
19532,3.324,2.026,23.473
19533,3.2531,2.1034,23.152
19534,3.1951,2.1782,22.86
19535,3.1441,2.256,22.573
19536,3.0999,2.3368,22.291
19537,3.0622,2.4206,22.014
19538,3.0311,2.507,21.742
19539,3.0062,2.5963,21.476
19540,2.9873,2.6887,21.214
19541,2.9743,2.7841,20.957
19542,2.967,2.8822,20.707
19543,2.9652,2.9835,20.462
19544,2.9689,3.0881,20.221
19545,2.9779,3.1961,19.986
19546,2.9922,3.309,19.754
19547,3.0119,3.4257,19.527
19548,3.0366,3.5463,19.305
19549,3.0666,3.6712,19.089
19550,3.1031,3.8059,18.871
19551,3.1452,3.9455,18.659
19552,3.1926,4.0904,18.453
19553,3.2456,4.2408,18.255
19554,3.308,4.4074,18.05
19555,3.3767,4.581,17.854
19556,3.4517,4.7616,17.667
19557,3.5331,4.9498,17.488
19558,3.63,5.1661,17.303
19559,3.7349,5.3923,17.129
19560,3.8479,5.6289,16.967
19561,3.969,5.8763,16.819
19562,4.12,6.1773,16.665
19563,4.2826,6.494,16.53
19564,4.4571,6.827,16.417
19565,4.6438,7.1768,16.327
19566,4.8974,7.6425,16.25
19567,5.1717,8.1361,16.215
19568,5.4674,8.6576,16.229
19569,5.7851,9.2064,16.295
19570,6.067,9.6843,16.394
19571,6.3648,10.179,16.537
19572,6.6784,10.69,16.727
19573,7.0076,11.214,16.968
19574,7.3125,11.687,17.226
19575,7.6291,12.166,17.53
19576,7.957,12.648,17.882
19577,8.2955,13.129,18.283
19578,8.6285,13.585,18.717
19579,8.9694,14.033,19.199
19580,9.3168,14.467,19.733
19581,9.6694,14.882,20.317
19582,10.002,15.249,20.911
19583,10.337,15.589,21.549
19584,10.671,15.897,22.23
19585,11.002,16.168,22.953
19586,11.286,16.37,23.616
19587,11.566,16.535,24.305
19588,11.838,16.66,25.019
19589,12.101,16.741,25.754
19590,12.318,16.773,26.399
19591,12.526,16.768,27.053
19592,12.722,16.726,27.713
19593,12.907,16.643,28.377
19594,13.064,16.533,28.981
19595,13.208,16.388,29.582
19596,13.34,16.209,30.176
19597,13.457,15.995,30.761
19598,13.557,15.756,31.314
19599,13.642,15.485,31.852
19600,13.711,15.185,32.373
19601,13.765,14.855,32.875
19602,13.803,14.497,33.354
19603,13.824,14.113,33.808
19604,13.827,13.704,34.235
19605,13.813,13.274,34.633
19606,13.785,12.862,34.969
19607,13.742,12.437,35.279
19608,13.685,11.998,35.56
19609,13.613,11.55,35.812
19610,13.533,11.127,36.019
19611,13.441,10.699,36.2
19612,13.338,10.267,36.355
19613,13.223,9.8331,36.484
19614,13.102,9.4158,36.585
19615,12.971,8.9998,36.661
19616,12.83,8.5863,36.714
19617,12.681,8.1767,36.745
19618,12.525,7.7778,36.754
19619,12.361,7.385,36.741
19620,12.189,6.9994,36.709
19621,12.011,6.622,36.657
19622,11.825,6.2517,36.586
19623,11.633,5.8913,36.497
19624,11.436,5.5416,36.391
19625,11.233,5.2032,36.269
19626,11.022,4.8696,36.128
19627,10.807,4.5488,35.973
19628,10.589,4.241,35.805
19629,10.368,3.9468,35.623
19630,10.136,3.6558,35.423
19631,9.902,3.3796,35.211
19632,9.667,3.1182,34.989
19633,9.4314,2.8715,34.757
19634,9.1833,2.6276,34.505
19635,8.9357,2.3996,34.244
19636,8.689,2.1873,33.977
19637,8.444,1.9901,33.703
19638,8.1856,1.7966,33.406
19639,7.93,1.6193,33.105
19640,7.6778,1.4576,32.799
19641,7.4295,1.3108,32.491
19642,7.1698,1.1701,32.16
19643,6.9153,1.0448,31.828
19644,6.6665,0.93392,31.495
19645,6.4239,0.83673,31.161
19646,6.1767,0.7487,30.813
19647,5.9368,0.67375,30.466
19648,5.7044,0.61097,30.12
19649,5.4797,0.55944,29.776
19650,5.2495,0.51605,29.413
19651,5.0282,0.4834,29.054
19652,4.8159,0.46057,28.698
19653,4.6126,0.44667,28.345
19654,4.3912,0.44065,27.946
19655,4.1814,0.44407,27.553
19656,3.9832,0.45588,27.165
19657,3.7963,0.47511,26.782
19658,3.6068,0.50324,26.374
19659,3.43,0.53805,25.973
19660,3.2654,0.57865,25.579
19661,3.1128,0.62428,25.191
19662,2.9933,0.66606,24.869
19663,2.8817,0.71057,24.552
19664,2.7777,0.75751,24.24
19665,2.6811,0.80663,23.932
19666,2.6008,0.85221,23.66
19667,2.5259,0.89921,23.391
19668,2.4563,0.94751,23.126
19669,2.3919,0.99702,22.865
19670,2.3347,1.0457,22.616
19671,2.2819,1.0953,22.371
19672,2.2334,1.1459,22.129
19673,2.189,1.1974,21.889
19674,2.1479,1.2509,21.648
19675,2.1109,1.3053,21.41
19676,2.0778,1.3607,21.175
19677,2.0484,1.417,20.943
19678,2.022,1.476,20.707
19679,1.9994,1.5361,20.474
19680,1.9804,1.5973,20.244
19681,1.9649,1.6596,20.018
19682,1.9525,1.7257,19.786
19683,1.9438,1.7932,19.557
19684,1.9385,1.8621,19.332
19685,1.9366,1.9326,19.11
19686,1.9381,2.0059,18.888
19687,1.943,2.081,18.669
19688,1.9512,2.1581,18.454
19689,1.9626,2.2372,18.243
19690,1.9778,2.3213,18.028
19691,1.9963,2.4079,17.816
19692,2.0181,2.4972,17.609
19693,2.0433,2.5892,17.405
19694,2.0734,2.6898,17.194
19695,2.1072,2.7938,16.987
19696,2.1446,2.9015,16.785
19697,2.1857,3.0132,16.588
19698,2.2343,3.1388,16.379
19699,2.2873,3.2696,16.176
19700,2.3446,3.4059,15.979
19701,2.4065,3.548,15.787
19702,2.4817,3.7155,15.579
19703,2.5627,3.8914,15.378
19704,2.6499,4.076,15.186
19705,2.7434,4.2699,15.002
19706,2.8632,4.5137,14.795
19707,2.9925,4.7724,14.602
19708,3.1318,5.0469,14.424
19709,3.2816,5.338,14.261
19710,3.4722,5.7041,14.09
19711,3.679,6.0963,13.946
19712,3.9027,6.5161,13.829
19713,4.1443,6.9649,13.743
19714,4.3667,7.3741,13.696
19715,4.6037,7.8063,13.678
19716,4.856,8.262,13.689
19717,5.1241,8.7414,13.734
19718,5.4054,9.2391,13.814
19719,5.7033,9.76,13.933
19720,6.0183,10.303,14.095
19721,6.3507,10.868,14.303
19722,6.6611,11.387,14.531
19723,6.9856,11.92,14.803
19724,7.324,12.465,15.121
19725,7.6761,13.019,15.489
19726,8.0138,13.537,15.876
19727,8.3625,14.057,16.312
19728,8.7214,14.576,16.797
19729,9.0898,15.089,17.336
19730,9.4613,15.584,17.919
19731,9.8397,16.065,18.557
19732,10.224,16.524,19.25
19733,10.611,16.956,19.998
19734,10.975,17.329,20.746
19735,11.338,17.667,21.541
19736,11.698,17.963,22.38
19737,12.053,18.211,23.261
19738,12.363,18.387,24.076
19739,12.665,18.516,24.918
19740,12.957,18.594,25.782
19741,13.237,18.618,26.666
19742,13.463,18.593,27.421
19743,13.676,18.525,28.183
19744,13.878,18.412,28.947
19745,14.065,18.254,29.71
19746,14.223,18.068,30.407
19747,14.367,17.842,31.095
19748,14.497,17.576,31.773
19749,14.61,17.272,32.435
19750,14.704,16.939,33.063
19751,14.781,16.571,33.67
19752,14.841,16.169,34.254
19753,14.883,15.734,34.811
19754,14.906,15.277,35.331
19755,14.911,14.793,35.82
19756,14.897,14.284,36.276
19757,14.865,13.753,36.697
19758,14.819,13.261,37.044
19759,14.759,12.755,37.36
19760,14.683,12.238,37.645
19761,14.593,11.712,37.898
19762,14.495,11.214,38.105
19763,14.385,10.713,38.284
19764,14.263,10.21,38.434
19765,14.129,9.7062,38.557
19766,13.988,9.2209,38.649
19767,13.837,8.7385,38.716
19768,13.676,8.2604,38.758
19769,13.506,7.788,38.775
19770,13.329,7.3285,38.769
19771,13.143,6.8769,38.741
19772,12.95,6.4344,38.691
19773,12.75,6.0018,38.621
19774,12.542,5.5789,38.531
19775,12.328,5.1677,38.423
19776,12.108,4.7689,38.297
19777,11.883,4.3832,38.154
19778,11.65,4.005,37.993
19779,11.412,3.6412,37.818
19780,11.171,3.2922,37.628
19781,10.927,2.9581,37.426
19782,10.673,2.6305,37.207
19783,10.418,2.3189,36.976
19784,10.16,2.0233,36.735
19785,9.9021,1.7437,36.486
19786,9.6342,1.4706,36.219
19787,9.3664,1.2141,35.945
19788,9.0992,0.97391,35.665
19789,8.8331,0.74966,35.379
19790,8.5593,0.53383,35.079
19791,8.2878,0.33405,34.775
19792,8.0189,0.14976,34.468
19793,7.7531,-0.019658,34.158
19794,7.4755,-0.18347,33.83
19795,7.2023,-0.3321,33.5
19796,6.9337,-0.46631,33.17
19797,6.67,-0.58688,32.841
19798,6.3606,-0.7147,32.446
19799,6.0592,-0.82535,32.054
19800,5.7663,-0.92013,31.665
19801,5.482,-1.0003,31.28
19802,5.1732,-1.0745,30.851
19803,4.8759,-1.1335,30.428
19804,4.5902,-1.1789,30.01
19805,4.3162,-1.2121,29.599
19806,4.0559,-1.2344,29.197
19807,3.807,-1.2473,28.801
19808,3.5694,-1.2521,28.412
19809,3.3429,-1.2498,28.029
19810,3.1188,-1.2409,27.637
19811,2.9063,-1.2264,27.252
19812,2.705,-1.2071,26.874
19813,2.5145,-1.184,26.502
19814,2.3381,-1.1584,26.144
19815,2.1715,-1.1303,25.792
19816,2.0142,-1.1004,25.445
19817,1.8659,-1.0692,25.105
19818,1.7416,-1.0408,24.807
19819,1.6238,-1.0119,24.514
19820,1.5123,-0.98282,24.224
19821,1.4068,-0.95376,23.939
19822,1.3136,-0.92687,23.677
19823,1.2252,-0.9003,23.418
19824,1.1414,-0.87414,23.162
19825,1.0619,-0.84852,22.909
19826,0.9892,-0.82438,22.668
19827,0.92017,-0.80089,22.431
19828,0.85466,-0.7781,22.195
19829,0.79253,-0.75606,21.963
19830,0.73548,-0.7355,21.74
19831,0.68129,-0.71571,21.52
19832,0.62983,-0.69672,21.303
19833,0.58097,-0.67856,21.088
19834,0.53519,-0.66147,20.878
19835,0.4917,-0.64521,20.67
19836,0.45038,-0.62979,20.464
19837,0.41112,-0.61521,20.261
19838,0.37354,-0.60138,20.058
19839,0.33785,-0.58841,19.857
19840,0.30393,-0.57629,19.659
19841,0.2717,-0.56503,19.462
19842,0.24065,-0.55449,19.265
19843,0.21113,-0.54481,19.07
19844,0.18307,-0.53598,18.877
19845,0.15637,-0.52801,18.686
19846,0.13048,-0.52075,18.494
19847,0.10584,-0.51435,18.303
19848,0.082357,-0.5088,18.115
19849,0.059966,-0.50408,17.928
19850,0.038108,-0.50012,17.739
19851,0.017237,-0.49701,17.553
19852,-0.002717,-0.49474,17.368
19853,-0.021823,-0.49331,17.185
19854,-0.040631,-0.49269,17
19855,-0.05868,-0.49293,16.816
19856,-0.076035,-0.49402,16.634
19857,-0.092758,-0.49595,16.455
19858,-0.10939,-0.4988,16.272
19859,-0.12547,-0.50253,16.091
19860,-0.14106,-0.50712,15.912
19861,-0.15622,-0.51259,15.735
19862,-0.17148,-0.51913,15.555
19863,-0.1864,-0.52659,15.376
19864,-0.20101,-0.53498,15.2
19865,-0.21539,-0.54428,15.026
19866,-0.23006,-0.55488,14.847
19867,-0.24459,-0.56648,14.671
19868,-0.259,-0.57908,14.497
19869,-0.27336,-0.5927,14.325
19870,-0.28824,-0.60792,14.149
19871,-0.30317,-0.62425,13.975
19872,-0.31818,-0.64173,13.803
19873,-0.33334,-0.66038,13.634
19874,-0.34926,-0.68098,13.46
19875,-0.36543,-0.7029,13.289
19876,-0.3819,-0.72618,13.12
19877,-0.39873,-0.75084,12.954
19878,-0.41659,-0.7779,12.783
19879,-0.43494,-0.80656,12.615
19880,-0.45383,-0.83686,12.45
19881,-0.47332,-0.86888,12.287
19882,-0.49411,-0.90376,12.121
19883,-0.51566,-0.94062,11.957
19884,-0.53803,-0.97953,11.796
19885,-0.56128,-1.0206,11.638
19886,-0.58607,-1.0649,11.478
19887,-0.61193,-1.1117,11.321
19888,-0.63894,-1.1611,11.166
19889,-0.66716,-1.2132,11.014
19890,-0.69707,-1.2688,10.862
19891,-0.72839,-1.3275,10.713
19892,-0.76123,-1.3895,10.567
19893,-0.79567,-1.4548,10.423
19894,-0.8318,-1.5236,10.282
19895,-0.86973,-1.5962,10.143
19896,-0.90957,-1.6728,10.007
19897,-0.95143,-1.7535,9.874
19898,-0.99489,-1.8376,9.745
19899,-1.0405,-1.9261,9.6187
19900,-1.0885,-2.0195,9.4951
19901,-1.139,-2.1178,9.3743
19902,-1.1923,-2.2219,9.2559
19903,-1.2484,-2.3316,9.1404
19904,-1.3074,-2.4472,9.028
19905,-1.3695,-2.5691,8.9188
19906,-1.4355,-2.6988,8.8118
19907,-1.505,-2.8356,8.7084
19908,-1.5782,-2.9798,8.6087
19909,-1.6553,-3.1319,8.5128
19910,-1.7373,-3.2936,8.4202
19911,-1.8237,-3.4642,8.3319
19912,-1.9147,-3.6441,8.2483
19913,-2.0107,-3.8339,8.1697
19914,-2.113,-4.0361,8.0955
19915,-2.2209,-4.2495,8.0271
19916,-2.3348,-4.4745,7.9649
19917,-2.4548,-4.7119,7.9094
19918,-2.5837,-4.9664,7.8603
19919,-2.7197,-5.235,7.8193
19920,-2.8632,-5.5182,7.7871
19921,-3.0148,-5.8169,7.7644
19922,-3.1797,-6.1416,7.752
19923,-3.3541,-6.4841,7.7517
19924,-3.5384,-6.8453,7.7647
19925,-3.733,-7.2259,7.7924
19926,-3.9519,-7.6527,7.8395
19927,-4.1838,-8.103,7.9068
19928,-4.4293,-8.5777,7.9963
19929,-4.6891,-9.0775,8.1106
19930,-4.9705,-9.6156,8.2558
19931,-5.2682,-10.181,8.4329
19932,-5.583,-10.773,8.6452
19933,-5.9153,-11.393,8.8965
19934,-6.2303,-11.974,9.1597
19935,-6.5604,-12.576,9.4611
19936,-6.9059,-13.198,9.804
19937,-7.267,-13.839,10.192
